5|5|5|5|8|4|0|0|5|8|5|9|1|4|9|5|237|269|6|61|3|18|12|80|133|3|167|-1|115|56|-1|286|
9|1|2|5|8|4|0|0|7|8|5|9|1|4|9|5|-1|253|15|324|3|18|12|80|139|3|167|-1|115|56|-1|286|
5|5|5|5|8|4|0|0|5|0|9|9|7|2|5|3|237|269|6|61|3|18|12|80|133|21|-1|-1|706|167|182|339|
9|5|2|5|8|4|0|0|8|0|9|9|1|4|9|9|-1|292|15|324|3|18|12|80|0|21|-1|-1|74|323|-1|-1|
5|8|5|5|8|4|0|0|8|9|9|0|5|7|9|5|237|2|6|324|3|18|12|80|0|-1|-1|111|128|281|-1|286|
5|4|5|5|8|4|0|0|8|8|3|9|1|4|0|9|237|330|23|324|3|18|12|80|0|3|302|-1|74|262|298|-1|
9|1|5|5|8|8|0|7|8|9|9|0|2|8|3|4|-1|92|6|324|3|0|12|343|2|-1|-1|83|311|1|81|70|
5|0|9|5|9|4|9|0|1|9|9|5|1|2|9|6|237|204|-1|324|-1|18|-1|80|203|-1|-1|121|74|116|-1|139|
7|1|5|5|8|4|0|9|8|9|9|9|1|4|5|4|371|253|66|324|3|18|12|-1|0|-1|-1|-1|74|262|142|134|
5|5|2|5|3|4|0|0|8|9|9|0|1|4|9|5|237|258|15|61|239|18|12|80|0|-1|-1|203|74|323|-1|286|
5|5|5|5|8|4|0|0|7|0|9|9|7|1|9|9|237|258|218|61|3|18|12|80|139|21|-1|-1|706|53|-1|-1|
9|5|5|5|3|4|0|0|8|9|9|0|1|0|9|5|-1|258|6|52|320|18|12|80|0|-1|-1|83|74|144|-1|286|
5|9|9|5|8|8|0|0|1|9|9|0|1|0|9|5|237|-1|-1|324|3|3|12|80|203|-1|-1|83|74|144|-1|286|
7|5|2|5|2|4|0|9|8|9|9|9|1|4|9|9|371|291|15|324|266|18|12|-1|0|-1|-1|-1|74|323|-1|-1|
9|1|5|5|8|0|0|0|9|0|9|0|1|4|9|6|-1|253|66|324|3|219|12|80|-1|21|-1|83|74|262|-1|139|
5|1|9|5|6|7|7|0|8|9|2|9|1|2|0|4|237|17|-1|324|504|28|606|80|0|-1|245|-1|74|331|337|70|
5|1|5|5|8|9|0|0|8|9|9|9|9|7|0|5|237|120|23|61|3|-1|12|80|0|-1|-1|-1|-1|281|298|286|
5|5|5|5|4|4|0|9|8|1|9|9|8|6|1|5|237|258|6|324|346|18|12|-1|0|85|-1|-1|0|704|285|286|
5|0|0|5|8|4|0|9|8|0|7|0|1|0|4|6|237|122|227|324|3|18|12|-1|0|21|36|83|74|144|226|21|
5|1|2|9|8|1|0|0|9|5|7|9|1|4|9|9|237|17|15|-1|3|67|12|80|-1|332|523|-1|74|262|-1|-1|
1|5|0|5|8|9|0|9|8|0|9|0|1|2|4|6|134|258|63|324|3|-1|12|-1|0|21|-1|83|74|331|56|31|
1|5|7|6|8|7|0|0|1|9|9|5|9|7|8|5|243|307|170|511|3|28|12|80|203|-1|-1|234|-1|281|3|286|
