9|5|5|9|8|9|0|5|1|9|9|1|0|2|1|8|-1|303|166|-1|3|-1|12|261|39|-1|-1|250|275|202|16|2|
9|5|0|9|0|9|0|5|1|9|9|1|0|2|1|8|-1|96|260|-1|48|-1|12|261|39|-1|-1|250|275|202|16|2|
9|5|5|9|8|9|0|9|1|3|9|5|7|1|1|4|-1|303|166|-1|3|-1|12|-1|39|47|-1|43|568|68|346|194|
5|5|5|5|8|9|5|9|9|9|9|9|1|5|2|1|237|104|166|162|3|-1|87|-1|-1|-1|-1|-1|336|341|284|240|
5|5|1|9|8|2|0|9|4|9|9|3|1|1|1|6|237|104|257|-1|3|196|12|-1|45|-1|-1|171|276|68|346|82|
4|5|1|5|0|1|5|9|9|9|9|9|0|0|3|0|212|303|117|199|19|80|31|-1|-1|-1|-1|-1|275|114|250|205|
5|5|1|9|8|9|5|5|9|9|9|5|3|2|8|9|237|303|257|-1|3|-1|31|261|-1|-1|-1|43|46|84|1|-1|
1|2|1|1|8|5|1|5|9|9|9|9|7|4|8|4|93|61|117|314|3|196|83|261|-1|-1|-1|-1|560|111|1|63|
5|5|5|9|8|9|0|1|1|9|9|5|9|6|3|0|210|104|166|-1|3|-1|12|149|39|-1|-1|43|-1|402|230|205|
1|9|7|9|8|9|5|9|4|9|9|9|1|3|1|6|93|-1|146|-1|3|-1|157|-1|45|-1|-1|-1|260|345|346|82|
5|5|1|9|8|9|0|5|1|9|9|9|1|1|1|2|210|303|257|-1|3|-1|12|261|39|-1|-1|-1|336|68|346|318|
5|5|5|9|0|9|0|9|9|9|9|9|1|9|8|0|210|104|166|-1|300|-1|12|-1|-1|-1|-1|-1|276|-1|1|138|
5|5|1|9|8|9|0|9|4|9|9|9|1|1|1|1|210|96|117|-1|3|-1|12|-1|6|-1|-1|-1|260|68|346|295|
5|1|5|9|8|9|5|9|9|9|9|9|1|5|2|1|237|190|124|-1|3|-1|87|-1|-1|-1|-1|-1|336|341|284|240|
5|5|5|5|0|5|9|9|9|9|4|4|3|2|8|9|237|104|166|162|300|195|-1|-1|-1|-1|252|195|46|84|1|-1|
0|5|9|9|7|4|0|9|4|0|0|5|0|3|0|3|64|104|-1|-1|535|47|12|-1|6|347|163|43|311|141|87|153|
5|4|5|5|8|9|0|9|9|9|9|9|0|0|3|0|237|265|166|162|3|-1|12|-1|-1|-1|-1|-1|275|114|250|205|
5|5|5|9|4|1|0|5|5|8|9|5|7|7|1|9|237|96|166|-1|314|80|12|261|2|2|-1|43|102|63|346|-1|
5|0|1|9|8|9|0|9|9|9|9|9|8|5|1|7|237|219|117|-1|3|-1|12|-1|-1|-1|-1|-1|3|246|346|21|
9|1|4|1|8|1|0|9|9|9|9|9|6|2|5|5|-1|190|32|314|3|80|12|-1|-1|-1|-1|-1|514|79|311|244|
5|5|9|3|1|9|2|1|9|0|9|9|7|7|0|4|237|96|-1|14|98|-1|49|69|-1|56|-1|-1|18|48|0|98|
9|5|4|9|0|9|0|9|4|9|4|4|3|9|8|9|-1|303|32|-1|19|-1|12|-1|6|-1|250|195|46|-1|1|-1|
4|5|5|9|8|9|0|9|4|9|9|9|6|2|8|9|30|104|166|-1|3|-1|12|-1|45|-1|-1|-1|696|84|1|-1|
