9|5|5|5|8|9|8|9|7|6|0|9|1|9|4|9|-1|236|75|162|3|-1|2|-1|188|303|113|-1|237|-1|134|-1|
0|6|5|5|8|9|8|9|7|6|0|9|1|9|4|9|345|86|2|162|3|-1|2|-1|188|303|113|-1|237|-1|134|-1|
9|5|5|5|8|9|0|9|5|8|9|8|8|4|0|0|-1|236|75|162|3|-1|108|-1|2|0|-1|3|2|44|115|319|
0|5|9|5|5|5|0|9|5|0|9|4|2|6|8|1|236|236|-1|162|161|135|12|-1|2|15|-1|8|288|227|3|123|
9|5|9|5|8|4|0|9|0|8|9|8|3|2|5|9|-1|236|-1|162|3|79|108|-1|131|0|-1|0|161|308|72|-1|
9|5|9|5|8|5|0|9|5|0|9|4|2|6|8|1|-1|236|-1|162|3|135|12|-1|2|15|-1|8|288|227|3|123|
9|3|9|5|8|9|9|9|5|0|0|8|9|7|4|6|-1|310|-1|162|3|-1|-1|-1|2|310|113|0|-1|166|134|415|
0|5|5|5|8|9|9|9|5|9|0|5|1|8|4|6|236|236|75|162|3|-1|-1|-1|2|-1|113|65|279|2|134|415|
9|4|1|3|8|8|0|9|5|0|1|0|9|5|4|6|-1|126|133|128|3|2|108|-1|2|310|271|275|-1|155|134|415|
1|4|9|5|4|4|0|4|5|8|1|8|2|2|5|5|148|126|-1|162|236|79|12|58|2|0|45|0|260|308|161|187|
9|9|9|5|8|9|8|4|5|8|0|5|9|5|1|7|-1|-1|-1|162|3|-1|3|58|2|0|113|113|-1|155|5|221|
0|6|5|5|8|4|8|4|5|8|0|8|3|8|2|7|191|86|2|162|3|145|2|58|2|0|113|0|161|2|91|221|
0|4|1|5|2|4|0|4|5|8|0|2|2|4|0|0|345|126|133|162|6|79|108|101|132|0|113|41|94|164|115|319|
4|5|9|5|5|9|0|8|5|8|9|7|8|7|6|4|96|236|-1|162|161|-1|12|3|2|0|-1|470|3|29|653|260|
9|9|7|0|8|8|6|9|5|8|0|8|3|8|3|1|-1|-1|328|198|3|2|527|-1|2|0|113|0|161|2|6|123|
9|6|9|5|8|4|5|8|5|8|0|8|2|9|4|9|-1|683|-1|162|3|79|102|2|2|1|113|0|94|-1|134|-1|
9|5|5|5|8|9|9|9|5|0|0|9|9|4|2|3|-1|236|75|162|3|-1|-1|-1|2|225|113|-1|-1|132|91|105|
0|6|9|5|1|5|0|9|5|8|8|8|3|7|3|1|345|86|-1|162|360|66|303|-1|2|0|0|0|192|29|6|153|
9|9|4|5|8|4|0|3|5|8|9|8|8|5|4|6|-1|-1|100|162|3|79|12|272|2|0|-1|0|2|155|134|415|
9|5|5|5|8|9|8|9|5|6|9|8|0|1|4|1|-1|236|75|162|3|-1|2|-1|132|303|-1|2|137|280|312|123|
4|5|9|5|2|4|2|9|5|9|4|5|2|4|0|7|310|236|-1|162|6|79|104|-1|2|-1|360|65|94|132|194|335|
9|9|5|5|8|4|8|9|5|9|9|5|8|9|7|7|-1|-1|2|162|3|145|2|-1|2|-1|-1|65|3|-1|616|221|
0|6|9|1|8|9|2|9|5|8|0|0|8|8|4|6|345|86|-1|27|3|-1|352|-1|2|1|113|275|2|2|134|415|
9|5|1|5|8|5|9|9|5|8|9|7|8|4|0|0|-1|236|280|162|3|130|-1|-1|2|0|-1|470|2|44|115|319|
1|4|1|5|8|9|0|9|5|8|9|8|8|9|0|0|148|126|133|162|3|-1|108|-1|2|0|-1|3|1|-1|115|319|
4|4|4|0|8|8|1|9|0|8|9|8|3|6|3|2|310|126|248|198|3|2|303|-1|131|0|-1|0|161|484|6|200|
9|5|9|7|7|4|6|9|7|8|9|3|3|8|2|0|-1|236|-1|564|377|145|527|-1|671|0|-1|345|161|2|91|61|
9|4|5|5|8|4|9|3|5|8|9|8|6|1|6|4|-1|126|75|162|3|79|-1|37|2|0|-1|2|636|280|653|260|
9|9|7|5|8|6|8|9|5|8|9|7|8|7|3|4|-1|-1|328|162|3|169|0|-1|2|0|-1|470|3|29|282|90|
9|4|9|5|8|4|0|9|1|8|0|5|5|9|2|3|-1|126|-1|162|3|79|108|-1|34|0|113|113|290|-1|91|105|
9|5|5|5|8|9|5|9|5|9|9|8|8|7|6|5|-1|236|2|162|3|-1|316|-1|2|-1|-1|0|3|29|651|187|
6|3|5|7|8|9|8|9|5|6|9|4|1|4|3|1|159|18|75|160|3|-1|0|-1|132|303|-1|72|279|132|282|203|
9|5|9|5|8|5|9|9|5|8|0|5|8|9|3|5|-1|236|-1|162|3|135|-1|-1|2|1|113|113|3|-1|282|187|
9|5|9|5|8|9|8|9|5|8|9|5|8|7|6|5|-1|236|-1|162|3|-1|2|-1|2|0|-1|173|3|29|651|187|
9|4|9|5|8|4|4|4|5|9|0|0|7|7|4|6|-1|126|-1|162|3|79|82|58|2|-1|113|275|188|665|134|415|
4|9|9|2|8|1|9|8|5|8|9|5|9|6|9|0|310|-1|-1|117|3|208|-1|3|2|0|-1|173|-1|484|-1|32|
3|1|1|9|8|9|8|9|5|8|4|4|2|6|3|5|14|313|280|-1|3|-1|2|-1|2|0|184|8|18|227|282|187|
0|6|5|5|9|9|0|9|5|8|9|8|8|8|1|4|345|86|2|162|-1|-1|108|-1|2|0|-1|3|2|2|164|260|
4|5|5|5|8|4|8|4|8|8|9|8|8|4|0|0|96|236|75|162|3|79|3|58|2|0|-1|0|2|44|115|319|
3|1|1|9|8|4|8|4|5|8|9|7|1|4|2|3|14|313|280|-1|3|79|0|58|2|0|-1|470|279|132|91|105|
4|9|9|2|8|9|5|9|5|9|9|8|9|6|9|0|310|-1|-1|117|3|-1|316|-1|2|-1|-1|0|-1|484|-1|32|
4|5|1|5|8|9|0|9|5|8|9|8|8|3|0|0|310|236|133|162|3|-1|108|-1|2|0|-1|3|2|19|115|319|
1|4|7|5|8|9|2|8|0|9|2|0|9|7|0|0|148|126|353|162|3|-1|352|0|131|-1|65|275|-1|166|227|49|
8|1|1|5|8|9|8|9|1|9|0|2|3|8|5|5|3|142|333|162|3|-1|2|-1|34|-1|113|348|161|2|161|187|
0|3|9|8|8|9|9|0|5|9|0|5|8|9|5|7|205|64|-1|2|3|-1|-1|162|2|-1|113|113|3|-1|96|221|
2|4|9|7|8|4|0|9|5|0|1|4|9|5|3|1|288|48|-1|781|3|79|108|-1|2|15|222|8|-1|155|6|123|
9|6|0|5|8|9|8|9|5|8|9|7|9|9|8|8|-1|683|141|162|3|-1|0|-1|2|0|-1|470|-1|-1|1|1|
4|5|5|5|8|3|9|9|5|8|4|4|9|7|1|4|310|236|75|162|3|326|-1|-1|132|0|176|231|-1|665|164|260|
0|5|1|8|2|4|5|9|5|0|9|0|0|1|4|1|236|236|133|3|6|79|102|-1|2|225|-1|196|137|280|312|123|
9|5|7|0|8|8|6|9|2|4|0|8|8|9|5|6|-1|236|677|198|3|2|527|-1|194|86|113|0|2|-1|45|414|
6|5|5|5|8|9|8|9|5|8|0|0|6|8|8|2|159|236|259|162|2|-1|2|-1|256|0|113|275|639|2|1|213|
9|9|0|5|8|2|0|9|9|8|6|5|1|7|4|6|-1|-1|115|162|3|244|108|-1|-1|0|89|65|279|457|134|415|
9|5|9|5|7|9|8|9|5|8|6|8|2|8|5|6|-1|236|-1|162|15|-1|2|-1|2|0|84|0|260|2|45|414|
9|9|9|5|8|9|7|9|5|6|0|9|2|4|5|6|-1|-1|-1|162|3|-1|117|-1|132|303|113|-1|94|164|45|414|
9|9|9|5|6|9|8|4|5|8|2|8|8|5|3|1|-1|-1|-1|162|81|-1|0|58|2|0|159|0|2|155|358|123|
9|9|9|5|8|4|9|9|5|9|8|5|9|5|1|7|-1|-1|-1|162|3|79|-1|-1|2|-1|0|113|-1|155|5|221|
9|7|1|5|8|3|8|3|5|4|4|6|9|9|8|8|-1|209|280|162|3|224|0|37|2|54|360|350|-1|-1|1|1|
9|5|9|5|8|4|4|9|5|8|9|5|2|7|2|3|-1|236|-1|162|3|79|82|-1|2|1|-1|173|94|602|91|105|
9|9|9|5|8|5|2|4|5|8|9|8|2|6|3|5|-1|-1|-1|162|3|135|352|58|2|0|-1|0|94|227|282|187|
9|3|9|5|8|2|8|0|5|8|9|8|8|4|0|0|-1|246|-1|162|3|32|2|47|2|0|-1|3|2|44|115|319|
9|5|6|5|7|9|0|9|5|8|9|8|3|7|3|1|-1|236|77|162|104|-1|108|-1|2|0|-1|0|108|29|6|153|
9|6|5|5|9|9|0|9|5|8|9|8|8|4|0|0|-1|86|2|162|-1|-1|108|-1|2|0|-1|3|2|44|115|319|
0|8|2|5|8|9|7|2|3|8|5|0|1|6|3|5|345|1|124|162|3|-1|117|292|318|0|307|275|279|227|282|187|
4|9|9|2|8|0|2|7|5|6|9|8|2|4|5|6|209|-1|-1|117|3|154|352|383|2|230|-1|3|94|164|45|414|
9|5|1|0|1|9|9|9|5|7|0|8|6|8|8|8|-1|93|280|34|78|-1|-1|-1|2|382|113|0|639|2|1|1|
9|0|5|8|8|8|5|9|4|9|5|8|9|9|4|6|-1|129|101|2|3|2|102|-1|277|-1|20|0|-1|-1|134|415|
9|5|9|5|5|4|7|9|5|8|1|8|8|5|4|6|-1|236|-1|162|161|79|117|-1|2|0|232|3|2|155|134|415|
9|9|9|5|8|9|9|9|5|6|0|8|2|1|3|1|-1|-1|-1|162|3|-1|-1|-1|2|230|113|0|207|60|6|123|
1|4|1|5|2|9|8|4|5|8|9|0|9|8|4|5|148|126|133|162|6|-1|0|58|2|0|-1|275|-1|2|134|15|
9|5|5|5|7|9|0|1|5|8|0|8|2|6|3|5|-1|236|343|162|357|-1|12|134|2|1|113|0|94|227|282|187|
1|5|5|5|8|6|0|9|5|9|9|8|4|8|2|3|148|236|75|162|3|144|12|-1|2|-1|-1|0|324|2|91|274|
9|5|1|4|8|9|9|8|0|0|0|0|8|0|2|7|-1|236|280|127|3|-1|-1|0|131|310|113|275|2|221|91|221|
9|5|5|5|8|4|2|0|5|8|0|0|2|6|6|8|-1|236|75|162|3|79|352|70|132|1|113|275|18|227|670|0|
9|5|4|0|8|6|8|9|5|8|0|0|6|8|8|2|-1|236|248|198|3|169|0|-1|256|0|113|275|639|2|1|213|
9|5|5|5|8|8|1|3|5|8|9|8|7|6|3|2|-1|236|75|162|3|2|303|37|2|0|-1|2|268|484|6|200|
9|5|7|5|8|4|8|9|5|9|8|8|3|9|6|6|-1|236|25|162|3|79|2|-1|2|-1|0|0|192|-1|627|414|
9|9|9|2|8|9|0|4|5|9|4|8|1|5|5|7|-1|-1|-1|117|3|-1|12|164|2|-1|360|0|2|155|96|221|
1|5|5|5|8|9|0|9|5|8|9|8|1|6|8|8|148|236|75|162|3|-1|12|-1|2|0|-1|0|279|227|1|1|
9|2|7|5|8|9|0|9|5|1|3|4|8|5|8|1|-1|118|334|162|3|-1|108|-1|2|92|41|8|2|155|3|123|
9|0|8|5|8|6|8|4|5|8|0|5|9|4|4|7|-1|173|0|162|3|144|2|58|2|0|113|65|-1|132|134|335|
0|9|9|9|8|4|8|4|0|0|0|5|2|8|2|5|139|-1|-1|-1|3|79|3|58|131|310|113|113|260|2|86|33|
9|5|9|5|8|9|8|4|5|8|9|3|1|8|2|5|-1|93|-1|162|3|-1|0|58|2|0|-1|243|279|2|86|33|
9|9|9|5|9|1|9|9|5|8|0|8|9|9|4|6|-1|-1|-1|162|-1|244|-1|-1|2|1|113|0|-1|-1|134|415|
9|9|0|5|2|4|9|0|5|8|9|8|2|9|7|1|-1|-1|115|162|6|79|-1|335|2|0|-1|0|260|-1|80|123|
9|5|9|5|8|9|8|0|0|0|0|5|1|6|9|6|-1|282|-1|162|3|-1|1|99|131|310|113|65|279|76|-1|414|
0|5|9|5|5|4|9|9|5|7|0|5|8|7|3|1|236|236|-1|162|161|79|-1|-1|2|138|113|113|3|29|6|153|
9|5|9|5|4|2|0|3|5|8|9|8|7|2|5|9|-1|236|-1|162|342|102|108|37|2|0|-1|2|268|308|72|-1|
9|8|9|5|9|9|8|9|9|8|9|7|8|7|3|9|-1|3|-1|162|-1|-1|2|-1|-1|0|-1|470|3|29|135|-1|
9|5|1|5|0|3|9|9|5|8|9|8|1|6|3|1|-1|236|300|162|141|73|-1|-1|2|0|-1|3|279|227|6|123|
2|7|9|5|8|9|9|9|5|8|9|3|7|8|2|5|268|620|-1|162|3|-1|-1|-1|163|0|-1|78|362|2|106|187|
0|5|9|3|8|4|0|9|5|8|0|0|2|4|5|6|236|236|-1|352|3|124|12|-1|2|0|113|275|94|164|45|414|
9|5|1|5|2|4|2|9|5|4|4|6|9|5|4|6|-1|236|133|162|6|79|56|-1|2|54|360|350|-1|155|134|415|
9|2|5|5|8|4|9|9|5|9|9|8|9|8|3|5|-1|189|101|162|3|79|-1|-1|2|-1|-1|0|-1|2|282|187|
1|4|1|5|8|5|8|4|5|2|0|8|6|1|3|4|148|126|133|162|3|135|0|58|2|158|115|0|636|280|282|90|
9|5|9|5|9|9|8|4|5|8|9|8|8|8|3|1|-1|236|-1|162|-1|-1|2|58|2|0|-1|0|2|2|6|153|
0|6|5|5|8|9|0|9|7|6|0|9|1|9|4|9|345|86|2|162|3|-1|108|-1|188|303|113|-1|237|-1|134|-1|
9|5|5|5|8|9|8|9|5|8|9|8|8|4|0|0|-1|236|75|162|3|-1|2|-1|2|0|-1|3|2|44|115|319|
0|5|9|5|5|4|0|9|0|8|9|8|2|6|8|1|236|236|-1|162|161|79|108|-1|131|0|-1|0|288|227|3|123|
9|5|9|5|8|5|0|9|5|0|9|4|3|2|1|9|-1|236|-1|162|3|135|12|-1|2|15|-1|8|161|308|245|-1|
9|5|9|5|8|5|0|9|5|0|9|4|2|6|8|1|-1|236|-1|162|3|135|12|-1|2|15|-1|8|288|227|3|123|
