5|5|5|9|8|9|0|5|1|9|9|4|0|6|1|2|237|303|246|-1|3|-1|12|261|39|-1|-1|154|93|671|346|318|
9|5|5|9|8|9|0|2|1|9|9|6|0|6|1|2|-1|303|246|-1|3|-1|12|27|39|-1|-1|658|93|671|346|318|
5|7|0|4|9|9|0|9|9|9|9|9|5|9|8|2|237|717|289|254|-1|-1|243|-1|-1|-1|-1|-1|141|-1|1|217|
5|5|5|9|8|9|0|5|1|9|9|9|9|5|8|0|237|303|246|-1|3|-1|12|261|39|-1|-1|-1|-1|203|1|43|
9|5|1|4|8|9|5|5|9|9|9|4|0|1|1|2|-1|104|257|290|3|-1|56|101|-1|-1|-1|154|93|166|346|318|
5|5|5|9|1|9|0|5|9|9|1|5|9|8|3|0|237|96|166|-1|98|-1|12|261|-1|-1|288|73|-1|0|94|138|
5|5|1|9|8|9|0|9|9|9|9|9|6|1|7|8|237|96|257|-1|3|-1|12|-1|-1|-1|-1|-1|103|166|311|3|
5|5|9|9|8|9|0|9|1|9|9|9|2|1|2|8|237|96|-1|-1|3|-1|12|-1|39|-1|-1|-1|48|166|24|1|
1|5|5|9|3|9|0|9|9|4|9|5|3|0|8|2|82|303|166|-1|254|-1|12|-1|-1|14|-1|43|299|210|1|217|
9|4|9|5|1|9|5|9|9|9|9|9|6|1|8|1|-1|350|-1|199|98|-1|56|-1|-1|-1|-1|-1|103|68|1|148|
5|5|5|9|8|9|0|9|9|9|9|0|6|0|7|2|210|104|166|-1|3|-1|12|-1|-1|-1|-1|13|103|17|744|318|
9|7|1|9|1|9|8|6|1|9|4|9|2|1|4|2|-1|722|257|-1|24|-1|1|293|39|-1|284|-1|62|293|352|318|
5|5|5|9|8|9|9|5|1|6|9|9|2|6|1|2|210|303|166|-1|3|-1|-1|101|39|5|-1|-1|48|684|346|318|
5|5|5|5|0|9|0|9|9|9|9|9|6|1|8|1|237|303|246|199|340|-1|12|-1|-1|-1|-1|-1|103|68|1|148|
5|5|4|4|8|9|0|9|9|9|4|9|2|1|1|2|210|96|155|254|3|-1|12|-1|-1|-1|55|-1|48|68|346|318|
5|5|9|5|1|9|0|9|9|9|4|9|8|7|0|8|237|303|-1|199|98|-1|12|-1|-1|-1|55|-1|3|96|271|0|
5|5|5|9|8|9|5|5|1|9|9|9|8|9|4|9|237|303|246|-1|3|-1|56|101|39|-1|-1|-1|3|-1|12|-1|
5|5|3|9|8|9|8|5|4|9|9|9|8|1|1|2|237|303|319|-1|3|-1|1|261|19|-1|-1|-1|3|68|346|318|
5|5|5|9|8|9|5|5|1|9|9|5|3|1|1|0|237|104|166|-1|3|-1|56|101|39|-1|-1|43|299|68|346|221|
5|5|5|9|1|9|0|9|9|9|9|0|1|9|7|2|237|96|166|-1|98|-1|12|-1|-1|-1|-1|13|37|-1|744|318|
9|5|0|9|8|9|5|5|9|9|9|9|6|1|7|8|-1|303|231|-1|3|-1|56|101|-1|-1|-1|-1|103|166|311|3|
9|5|9|9|8|9|8|9|8|9|4|5|0|7|8|2|-1|104|-1|-1|3|-1|1|-1|3|-1|30|43|184|526|1|217|
9|0|5|5|2|9|8|1|9|5|9|9|5|1|0|5|-1|359|166|199|226|-1|1|62|-1|171|-1|-1|309|68|310|105|
5|0|5|5|8|8|0|5|9|9|9|9|2|8|1|6|237|359|166|199|3|2|12|261|-1|-1|-1|-1|48|1|346|484|
9|6|1|9|8|9|0|9|8|9|7|3|1|8|1|2|-1|566|257|-1|2|-1|12|-1|0|-1|485|94|336|0|346|50|
0|5|5|9|8|9|5|5|1|9|9|9|2|1|4|2|349|96|246|-1|3|-1|56|101|39|-1|-1|-1|62|293|352|318|
5|5|5|9|8|9|0|5|4|9|9|9|8|6|1|2|237|104|166|-1|3|-1|12|101|19|-1|-1|-1|3|563|346|318|
5|5|4|4|8|9|0|9|1|9|9|9|9|3|1|0|237|96|155|254|3|-1|12|-1|39|-1|-1|-1|-1|141|267|138|
5|5|5|0|8|9|0|8|1|9|9|4|6|0|8|8|237|303|166|249|3|-1|12|2|232|-1|-1|47|103|17|0|0|
8|5|3|9|8|3|0|9|9|5|3|9|3|9|3|0|1|303|347|-1|3|208|12|-1|-1|317|31|-1|299|-1|94|138|
8|5|9|9|8|9|0|9|9|9|9|9|2|1|1|2|2|96|-1|-1|3|-1|12|-1|-1|-1|-1|-1|48|166|346|318|
5|5|4|9|8|9|5|9|4|9|9|5|1|2|1|2|237|303|156|-1|3|-1|56|-1|122|-1|-1|43|336|248|346|318|
5|5|4|9|8|9|0|9|9|9|9|8|9|1|8|1|237|104|156|-1|3|-1|12|-1|-1|-1|-1|1|-1|68|1|288|
8|0|0|9|8|9|0|9|9|9|9|5|1|5|6|5|0|359|231|-1|3|-1|12|-1|-1|-1|-1|43|336|269|443|338|
5|5|4|4|8|9|0|1|9|9|3|9|9|7|6|5|237|96|155|254|3|-1|12|348|-1|-1|307|-1|-1|96|443|338|
5|5|8|9|8|9|0|9|0|9|9|5|1|1|7|8|237|96|1|-1|3|-1|12|-1|10|-1|-1|43|336|166|311|3|
5|5|6|4|8|9|0|9|9|9|9|2|3|5|6|2|237|303|360|254|3|-1|12|-1|-1|-1|-1|32|332|203|262|318|
5|5|5|9|8|9|0|9|1|9|9|9|6|7|6|2|237|96|246|-1|3|-1|12|-1|39|-1|-1|-1|645|96|116|318|
5|5|9|9|8|9|0|5|4|9|9|9|5|5|7|0|237|104|-1|-1|3|-1|12|101|19|-1|-1|-1|309|203|746|138|
9|5|9|5|8|9|1|8|9|9|9|9|6|7|6|2|-1|96|-1|199|3|-1|124|2|-1|-1|-1|-1|103|96|116|318|
5|5|4|9|8|9|0|2|9|9|9|5|9|1|6|2|237|104|156|-1|3|-1|12|338|-1|-1|-1|43|-1|68|116|318|
5|5|1|9|5|9|0|9|9|9|9|9|3|1|8|8|237|303|257|-1|343|-1|12|-1|-1|-1|-1|-1|143|68|0|0|
5|5|5|9|8|9|0|8|8|9|2|9|8|9|0|8|237|63|166|-1|3|-1|12|1|0|-1|214|-1|3|-1|271|0|
5|5|4|9|2|3|0|9|9|9|9|5|1|5|6|5|237|96|15|-1|17|26|12|-1|-1|-1|-1|43|336|269|443|338|
