5|5|5|5|8|4|0|9|9|1|9|9|9|9|0|0|344|258|218|180|3|18|12|-1|-1|2|-1|-1|-1|-1|82|207|653
5|5|5|5|8|4|0|9|9|1|9|9|9|9|0|0|193|258|218|180|3|18|12|-1|-1|2|-1|-1|-1|-1|82|207|234
5|5|3|5|1|4|0|0|9|4|9|9|2|9|3|5|193|258|230|180|269|18|12|32|-1|198|-1|-1|322|-1|49|10|100
5|2|5|5|4|4|0|0|9|4|9|9|9|8|1|5|344|213|218|180|320|139|12|134|-1|29|-1|-1|-1|1|308|174|0
9|5|5|5|8|4|0|9|0|4|9|0|6|8|7|2|-1|258|218|180|3|18|12|-1|121|29|-1|10|485|1|377|248|525
5|5|5|5|8|4|5|9|9|9|1|9|9|8|1|1|193|258|218|180|3|139|263|-1|-1|-1|26|-1|-1|1|308|57|292
9|5|5|5|4|4|0|9|9|9|1|9|2|8|7|5|-1|258|218|180|324|18|12|-1|-1|-1|26|-1|168|1|441|10|50
7|5|8|5|7|4|0|9|9|4|9|9|5|8|9|8|788|212|2|180|88|18|12|-1|-1|29|-1|-1|67|1|-1|1|17
5|1|5|5|8|1|1|0|9|9|1|9|3|8|9|1|344|272|218|180|3|102|35|32|-1|-1|26|-1|13|2|-1|57|569
4|1|3|2|8|4|0|9|9|4|9|9|2|9|7|2|72|214|230|59|3|139|12|-1|-1|29|-1|-1|322|-1|377|133|116
9|5|5|5|8|4|0|9|9|4|1|9|2|0|1|5|-1|258|218|180|3|139|12|-1|-1|29|26|-1|143|114|308|174|80
1|5|5|8|1|5|0|9|9|4|9|9|2|8|8|5|307|258|218|0|261|125|12|-1|-1|198|-1|-1|168|1|2|10|50
9|9|5|5|8|4|0|9|9|4|1|9|9|8|1|4|-1|-1|218|180|3|139|12|-1|-1|29|26|-1|-1|0|189|316|646
1|4|1|5|9|4|0|0|9|1|3|4|9|9|9|1|307|8|0|180|-1|139|12|134|-1|2|86|267|-1|-1|-1|57|150
