5|5|4|9|8|4|0|9|9|9|9|9|1|5|5|4|332|303|87|-1|3|20|12|-1|-1|-1|-1|-1|291|109|182|265|
5|9|1|9|0|4|1|1|9|9|9|9|1|5|5|4|332|-1|92|-1|146|62|132|62|-1|-1|-1|-1|291|109|182|265|
5|5|4|9|8|4|0|9|9|9|9|9|7|0|8|3|332|303|87|-1|3|20|12|-1|-1|-1|-1|-1|563|62|2|176|
5|9|9|9|8|5|4|4|5|0|9|5|7|3|5|1|237|-1|-1|-1|3|9|171|280|34|90|-1|2|155|54|182|173|
5|9|9|4|9|5|1|9|3|9|9|9|7|5|5|3|332|-1|-1|268|-1|9|98|-1|4|-1|-1|-1|17|279|182|98|
0|9|0|9|8|9|9|6|9|9|9|9|4|9|5|4|18|-1|1|-1|3|-1|-1|68|-1|-1|-1|-1|355|-1|182|224|
5|5|1|5|0|9|4|9|2|9|9|9|2|7|5|6|332|338|92|324|286|-1|82|-1|331|-1|-1|-1|130|482|0|195|
5|5|4|0|5|9|4|1|9|9|9|9|0|5|3|5|237|303|49|318|69|-1|171|227|-1|-1|-1|-1|231|302|161|307|
5|9|9|4|8|4|0|1|5|4|9|5|7|7|1|6|237|-1|-1|268|3|62|12|62|34|68|-1|2|714|267|229|39|
5|9|9|4|8|9|3|9|5|9|1|9|0|5|7|5|237|-1|-1|268|3|-1|294|-1|34|-1|109|-1|231|279|1|307|
0|9|0|5|8|5|4|9|5|5|9|9|7|5|7|5|18|-1|1|324|3|9|171|-1|34|341|-1|-1|67|279|1|307|
5|9|9|4|4|3|0|9|5|5|9|9|7|7|3|0|332|-1|-1|268|341|341|171|-1|34|181|-1|-1|563|482|280|133|
5|9|0|5|8|5|4|9|9|9|9|9|0|5|7|3|332|-1|1|324|3|9|171|-1|-1|-1|-1|-1|231|42|634|98|
5|3|9|4|8|5|4|9|9|4|9|9|7|3|8|4|332|230|-1|268|3|9|82|-1|-1|68|-1|-1|17|54|2|3|
5|0|0|9|8|8|5|2|5|9|5|4|9|5|5|4|237|1|1|-1|3|1|81|167|34|-1|347|9|-1|279|182|265|
5|3|1|1|8|9|0|1|5|9|9|5|6|9|6|3|332|228|223|62|3|-1|12|62|34|-1|-1|2|694|-1|624|98|
5|5|0|9|8|4|0|2|5|9|4|9|1|4|5|3|332|92|1|-1|3|316|12|221|34|-1|177|-1|75|145|182|98|
0|7|0|5|8|5|4|9|5|9|9|9|1|9|5|0|18|19|1|324|3|9|171|-1|34|-1|-1|-1|13|-1|182|34|
0|9|0|9|8|5|4|1|9|9|9|7|4|5|1|0|18|-1|1|-1|3|9|171|62|-1|-1|-1|730|95|279|287|302|
4|9|9|4|0|5|0|1|9|8|9|7|1|5|5|6|193|-1|-1|268|93|60|12|62|-1|1|-1|674|13|279|182|30|
5|0|1|5|8|9|5|9|5|9|5|4|0|4|2|4|332|139|94|324|3|-1|81|-1|34|-1|159|9|231|145|71|224|
6|9|9|4|9|1|0|0|9|4|5|4|1|8|8|7|490|-1|-1|268|-1|320|12|148|-1|68|159|9|197|0|2|208|
5|1|1|9|8|9|0|9|9|9|9|5|0|9|5|0|237|132|94|-1|3|-1|12|-1|-1|-1|-1|2|231|-1|182|34|
5|9|9|4|8|9|4|1|5|4|9|1|1|5|7|3|237|-1|-1|268|3|-1|171|227|34|68|-1|248|13|279|634|98|
4|9|0|3|0|2|0|9|9|9|9|9|9|8|5|4|68|-1|1|12|184|76|304|-1|-1|-1|-1|-1|-1|3|182|224|
5|9|9|9|8|3|0|9|9|9|9|4|0|4|5|3|237|-1|-1|-1|3|204|12|-1|-1|-1|-1|9|231|145|182|98|
4|9|9|4|8|9|4|9|5|9|9|9|0|9|6|3|193|-1|-1|268|3|-1|171|-1|34|-1|-1|-1|231|-1|624|98|
4|5|4|5|8|1|0|9|9|9|9|9|0|7|5|4|193|303|49|324|3|251|12|-1|-1|-1|-1|-1|231|482|182|224|
0|9|4|6|8|9|0|9|2|9|5|4|0|4|8|4|18|-1|49|7|3|-1|12|-1|335|-1|159|9|231|145|2|190|
2|9|1|9|0|9|5|1|7|4|9|5|6|8|1|4|267|-1|298|-1|146|-1|81|62|168|68|-1|2|80|2|287|133|
0|5|4|5|8|9|8|9|9|9|0|9|9|8|5|3|18|303|89|324|3|-1|0|-1|-1|-1|163|-1|-1|3|182|98|
0|7|9|4|8|4|0|9|5|0|9|9|1|5|0|0|268|584|-1|268|3|20|12|-1|34|90|-1|-1|13|279|297|34|
5|9|0|5|8|1|2|9|9|9|9|9|7|5|1|4|332|-1|1|324|3|251|226|-1|-1|-1|-1|-1|17|302|4|65|
5|9|1|6|8|5|4|9|5|0|9|5|4|9|5|0|332|-1|94|649|3|9|82|-1|34|90|-1|2|222|-1|182|34|
5|9|9|4|8|9|0|0|9|9|9|7|0|9|7|5|237|-1|-1|268|3|-1|12|148|-1|-1|-1|730|231|-1|1|307|
8|9|0|5|8|9|4|9|5|9|9|5|0|9|3|4|0|-1|1|324|3|-1|171|-1|34|-1|-1|101|231|-1|249|224|
5|5|0|5|8|9|4|9|5|9|9|9|4|5|1|3|332|338|1|324|3|-1|171|-1|34|-1|-1|-1|355|314|287|333|
3|0|9|5|8|9|0|1|9|9|9|9|0|7|1|6|3|139|-1|324|3|-1|12|62|-1|-1|-1|-1|231|482|229|39|
1|4|4|9|8|9|9|9|9|9|9|5|0|4|5|1|63|300|49|-1|3|-1|-1|-1|-1|-1|-1|2|231|282|182|173|
5|0|1|5|8|9|4|9|9|9|9|7|7|9|8|3|332|139|94|324|3|-1|82|-1|-1|-1|-1|166|67|-1|2|32|
5|9|9|9|8|9|4|9|5|5|9|4|0|8|7|5|237|-1|-1|-1|3|-1|171|-1|34|341|-1|9|231|3|1|307|
2|9|4|1|8|5|0|9|5|9|9|5|5|9|8|7|162|-1|49|62|3|9|12|-1|34|-1|-1|2|123|-1|2|109|
5|9|1|9|8|9|4|9|9|5|5|8|7|5|8|4|237|-1|92|-1|3|-1|24|-1|-1|181|347|0|67|279|2|3|
5|3|9|5|5|9|0|1|9|5|9|9|0|5|3|5|332|230|-1|324|352|-1|12|62|-1|341|-1|-1|231|302|161|307|
5|9|9|4|8|9|0|9|9|4|6|0|2|5|5|2|237|-1|-1|268|3|-1|171|-1|-1|338|554|257|265|302|182|178|
3|9|9|5|6|5|4|6|4|9|9|9|6|9|7|3|56|-1|-1|177|84|9|82|583|234|-1|-1|-1|694|-1|634|98|
5|9|9|5|8|5|0|9|9|9|9|9|3|9|5|1|237|-1|-1|324|3|9|12|-1|-1|-1|-1|-1|330|-1|182|62|
4|9|9|9|4|1|0|9|9|9|9|8|7|3|5|4|193|-1|-1|-1|341|137|12|-1|-1|-1|-1|3|563|258|182|224|
