9|5|9|5|8|4|0|9|9|5|9|9|9|9|2|9|-1|288|-1|180|3|18|12|-1|-1|26|-1|-1|-1|-1|333|-1|
9|5|4|5|5|2|1|9|9|4|9|9|9|9|2|9|-1|258|329|180|250|359|32|-1|-1|29|-1|-1|-1|-1|333|-1|
9|5|9|5|8|4|0|9|9|5|9|9|9|6|1|7|-1|288|-1|180|3|18|12|-1|-1|26|-1|-1|-1|406|308|299|
9|5|9|5|8|4|0|0|9|4|9|9|8|6|2|2|-1|258|-1|180|3|18|12|46|-1|29|-1|-1|0|406|37|157|
5|5|5|1|1|4|0|9|9|5|1|9|9|9|7|3|178|288|218|192|26|18|12|-1|-1|26|26|-1|-1|-1|518|262|
9|9|2|5|8|4|1|9|9|5|5|9|8|7|2|7|-1|-1|110|136|3|18|32|-1|-1|26|273|-1|1|675|240|197|
5|5|5|5|8|4|0|9|9|4|9|9|7|7|5|2|86|288|218|180|3|18|12|-1|-1|29|-1|-1|532|675|134|40|
5|5|5|5|8|4|0|9|9|4|9|9|9|4|6|2|178|258|218|180|3|18|12|-1|-1|29|-1|-1|-1|51|658|351|
9|5|9|5|0|4|0|9|9|5|5|9|3|7|6|5|-1|258|-1|180|66|18|12|-1|-1|26|273|-1|207|675|658|10|
8|5|9|5|8|4|4|5|9|4|1|9|8|9|5|5|0|141|-1|180|3|18|128|83|-1|284|26|-1|1|-1|71|233|
9|5|4|5|8|4|4|9|9|4|5|3|4|2|6|5|-1|177|329|179|3|18|113|-1|-1|29|273|110|95|45|658|10|
0|5|5|5|0|1|0|9|9|4|9|9|8|9|0|7|190|258|218|180|66|173|12|-1|-1|29|-1|-1|0|-1|173|197|
5|5|9|9|8|4|0|9|2|1|9|9|3|2|6|5|86|288|-1|-1|3|18|12|-1|192|339|-1|-1|207|90|658|10|
5|5|5|5|8|4|1|9|9|4|9|9|8|7|5|2|86|258|218|180|3|18|32|-1|-1|29|-1|-1|0|675|134|40|
9|5|9|5|8|4|4|0|9|4|6|9|3|7|1|4|-1|258|-1|180|3|18|113|46|-1|29|410|-1|207|675|308|90|
2|5|5|9|8|4|4|0|9|5|9|1|9|7|2|7|171|258|218|-1|3|18|128|46|-1|26|-1|125|-1|675|117|692|
9|5|5|5|8|4|4|9|4|4|9|9|3|9|8|7|-1|288|218|180|3|18|303|-1|13|29|-1|-1|207|-1|2|197|
9|0|0|5|1|4|4|9|9|4|9|9|9|7|2|2|-1|94|191|180|26|18|128|-1|-1|29|-1|-1|-1|761|242|190|
5|5|4|5|8|4|0|0|9|1|9|9|7|8|6|5|86|258|329|180|3|18|12|46|-1|2|-1|-1|27|0|658|337|
5|0|9|5|1|8|4|9|9|5|9|9|3|7|8|2|86|153|-1|180|26|2|113|-1|-1|26|-1|-1|207|675|1|310|
9|5|5|9|8|8|0|9|9|4|9|8|9|9|1|0|-1|258|218|-1|3|3|12|-1|-1|29|-1|0|-1|-1|308|269|
5|5|3|5|8|4|3|1|9|4|9|9|9|8|6|5|178|258|252|180|3|18|3|39|-1|29|-1|-1|-1|1|658|10|
0|5|5|9|8|4|0|9|9|4|9|9|8|8|4|7|290|288|218|-1|3|18|12|-1|-1|29|-1|-1|1|0|185|692|
5|0|4|5|8|4|4|0|9|3|2|5|9|0|1|1|86|94|329|180|3|18|128|146|-1|345|144|264|-1|227|308|57|
1|5|0|5|1|4|4|9|0|4|5|9|8|9|3|5|307|258|191|180|26|18|128|-1|247|29|273|-1|1|-1|202|233|
9|5|0|5|8|4|0|0|9|4|5|0|9|9|6|8|-1|288|49|180|3|18|12|46|-1|29|273|294|-1|-1|289|0|
5|5|4|5|5|2|1|9|6|4|9|9|8|2|1|1|86|258|329|180|250|359|32|-1|122|29|-1|-1|0|191|308|57|
5|5|0|5|8|4|0|0|9|4|5|9|9|6|1|1|86|288|49|180|3|18|12|46|-1|29|273|-1|-1|406|308|57|
0|5|5|5|8|4|0|1|9|4|9|0|7|9|6|8|290|288|218|180|3|18|12|39|-1|29|-1|294|102|-1|289|0|
5|5|4|4|8|4|0|9|8|5|9|9|7|8|4|7|86|258|87|184|3|18|12|-1|1|26|-1|-1|27|0|185|692|
0|5|9|3|8|4|4|5|9|4|1|9|7|7|1|8|190|258|-1|270|3|18|128|83|-1|29|26|-1|797|254|359|1|
9|5|5|5|8|4|0|9|9|1|5|0|9|7|1|1|-1|258|68|180|3|18|12|-1|-1|150|222|294|-1|675|74|171|
9|4|5|9|8|4|4|7|9|4|9|9|6|9|5|2|-1|207|26|-1|3|18|113|97|-1|29|-1|-1|97|-1|134|40|
5|2|5|8|8|4|0|9|9|1|1|9|3|7|1|0|86|290|26|0|3|18|285|-1|-1|2|26|-1|207|675|308|269|
8|9|5|5|8|4|4|9|9|0|9|9|3|7|8|7|0|-1|218|180|3|18|113|-1|-1|334|-1|-1|207|675|2|197|
9|5|9|5|8|4|0|9|9|9|5|9|9|0|1|1|-1|288|-1|180|3|18|12|-1|-1|-1|158|-1|-1|227|308|57|
9|9|2|5|8|0|0|9|9|5|9|5|9|1|7|5|-1|-1|110|136|3|32|12|-1|-1|26|-1|350|-1|319|517|10|
9|5|4|5|8|4|0|9|9|5|1|9|1|2|0|2|-1|258|329|180|3|18|12|-1|-1|26|43|-1|132|108|181|310|
5|9|9|5|8|4|0|1|9|5|9|9|5|9|1|7|86|-1|-1|180|3|298|12|39|-1|26|-1|-1|293|-1|308|692|
9|8|4|8|3|4|4|9|9|4|9|9|7|7|2|4|-1|3|87|1|75|18|113|-1|-1|29|-1|-1|797|675|240|228|
9|9|4|5|8|4|0|4|9|4|9|9|9|6|1|1|-1|-1|189|180|3|18|12|205|-1|29|-1|-1|-1|406|308|57|
2|9|3|5|8|4|0|8|9|9|8|9|8|6|1|1|108|-1|252|180|1|18|12|2|-1|-1|3|-1|0|406|308|57|
9|0|5|8|8|7|4|9|9|4|1|0|3|9|1|8|-1|95|218|0|3|426|170|-1|-1|29|26|294|207|-1|359|1|
9|4|5|5|8|4|0|0|9|4|9|9|9|7|2|7|-1|207|68|180|3|18|12|46|-1|29|-1|-1|-1|675|240|197|
5|0|0|5|8|4|0|7|9|5|9|8|3|9|2|9|86|94|191|180|3|18|12|212|-1|26|-1|1|207|-1|333|-1|
5|9|9|5|9|4|0|9|9|1|1|9|9|9|2|9|193|-1|-1|147|-1|18|12|-1|-1|2|26|-1|-1|-1|333|-1|
